//airport_id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,iso_continent,iso_country,iso_region,municipality,continent,country,region,longest_runway_length,avgas_avail,jetfuel_avail,airport_use,runway_hard,runway_soft,runway_water,helipad,approach_VASI,approach_ALS,approach_ILS,msfs_compatible,msfs_addon
354,06CO,"small_airport","Jecan Airport",37.38750076293945,-103.69100189208984,5100,NA,US,US-CO,,,,,,,,,,,,,,,,1
355,06FA,"small_airport","William P Gwinn Airport",26.90839958190918,-80.32890319824219,28,NA,US,US-FL,,,,,,,,,,,,,,,,1
360,06IA,"small_airport","Rich Field",41.841400146484375,-91.83429718017578,880,NA,US,US-IA,,,,,,,,,,,,,,,,1
361,06ID,"small_airport","Larkin Airport",43.46269989013672,-116.35900115966797,2750,NA,US,US-ID,,,,,,,,,,,,,,,,1
362,06IL,"small_airport","Humm Airport",41.5994987487793,-88.86990356445312,708,NA,US,US-IL,,,,,,,,,,,,,,,,1
363,06IS,"small_airport","Sinele Strip",40.5463981628418,-91.27429962158203,695,NA,US,US-IL,,,,,,,,,,,,,,,,1
371,06MO,"small_airport","Noahs Ark Airport",39.23059844970703,-94.80439758300781,755,NA,US,US-MO,,,,,,,,,,,,,,,,1
372,06MT,"small_airport","Torgerson Airport",48.558696,-112.117095,3541,NA,US,US-MT,,,,,,,,,,,,,,,,1
373,06N,"small_airport","Randall Airport",41.431999,-74.391602,523,NA,US,US-NY,,,,,,,,,,,,,,,,1
374,06NC,"small_airport","Tailwinds Airport",34.82749938964844,-78.9302978515625,163,NA,US,US-NC,,,,,,,,,,,,,,,,1
375,06ND,"small_airport","Fitterer's Strip",46.7489013671875,-101.66899871826172,2180,NA,US,US-ND,,,,,,,,,,,,,,,,1
377,06NH,"small_airport","Cole Farm Airport",42.92839813232422,-70.97309875488281,160,NA,US,US-NH,,,,,,,,,,,,,,,,1
378,06NV,"small_airport","Silver Creek Airport",39.098333,-114.150277,5556,NA,US,US-NV,,,,,,,,,,,,,,,,1
